;BB;cond;age;zf0_Original;zf0_Original_mum;M_minus_NM;M_minus_NM_mum
2415;70;p100;6.333333333333333;-0.7503531506176232;-1.0542475174621548;13.462004838818075;0.3018750070932015
2416;70;p100;6.333333333333333;0.1970181814386553;0.6690035064223752;10.257488478103255;16.9849883794908
2417;70;p100;6.333333333333333;0.1970181814386553;-0.3181381747586737;10.257488478103255;18.50548420263908
2418;70;p100;6.333333333333333;0.1970181814386553;0.5698742358830873;10.257488478103255;-8.418981101731788
2419;70;p100;6.333333333333333;0.1970181814386553;0.9049435249600909;10.257488478103255;16.89740049608372
2420;70;p100;6.333333333333333;0.1970181814386553;0.9211089219070367;10.257488478103255;15.544963408830426
2421;70;p100;6.333333333333333;0.1970181814386553;0.7708740883702853;10.257488478103255;18.228718343899004
2422;70;p100;6.333333333333333;0.1970181814386553;0.6938701599424201;10.257488478103255;7.0683920217293235
2423;70;p100;6.333333333333333;0.1970181814386553;0.9885872977960936;10.257488478103255;14.119655444932164
2424;70;p100;6.333333333333333;0.1970181814386553;0.7043846446794851;10.257488478103255;15.558102464969465
2425;70;p100;6.333333333333333;0.1970181814386553;-1.0542475174621548;10.257488478103255;0.3018750070932015
2426;70;p100;6.333333333333333;-0.7456157659746809;0.6690035064223752;13.031789289522806;16.9849883794908
2427;70;p100;6.333333333333333;-0.7456157659746809;-0.3181381747586737;13.031789289522806;18.50548420263908
2428;70;p100;6.333333333333333;-0.7456157659746809;0.5698742358830873;13.031789289522806;-8.418981101731788
2429;70;p100;6.333333333333333;-0.7456157659746809;0.9049435249600909;13.031789289522806;16.89740049608372
2430;70;p100;6.333333333333333;-0.7456157659746809;0.9211089219070367;13.031789289522806;15.544963408830426
2431;70;p100;6.333333333333333;-0.7456157659746809;0.7708740883702853;13.031789289522806;18.228718343899004
2432;70;p100;6.333333333333333;-0.7456157659746809;0.6938701599424201;13.031789289522806;7.0683920217293235
2433;70;p100;6.333333333333333;-0.7456157659746809;0.9885872977960936;13.031789289522806;14.119655444932164
2434;70;p100;6.333333333333333;-0.7456157659746809;0.7043846446794851;13.031789289522806;15.558102464969465
2435;70;p100;6.333333333333333;-0.7456157659746809;-1.0542475174621548;13.031789289522806;0.3018750070932015
2436;70;p100;6.333333333333333;-0.7610015268607784;0.6690035064223752;0.11873554510782469;16.9849883794908
2437;70;p100;6.333333333333333;-0.7610015268607784;-0.3181381747586737;0.11873554510782469;18.50548420263908
2438;70;p100;6.333333333333333;-0.7610015268607784;0.5698742358830873;0.11873554510782469;-8.418981101731788
2439;70;p100;6.333333333333333;-0.7610015268607784;0.9049435249600909;0.11873554510782469;16.89740049608372
2440;70;p100;6.333333333333333;-0.7610015268607784;0.9211089219070367;0.11873554510782469;15.544963408830426
2441;70;p100;6.333333333333333;-0.7610015268607784;0.7708740883702853;0.11873554510782469;18.228718343899004
2442;70;p100;6.333333333333333;-0.7610015268607784;0.6938701599424201;0.11873554510782469;7.0683920217293235
2443;70;p100;6.333333333333333;-0.7610015268607784;0.9885872977960936;0.11873554510782469;14.119655444932164
2444;70;p100;6.333333333333333;-0.7610015268607784;0.7043846446794851;0.11873554510782469;15.558102464969465
2445;70;p100;6.333333333333333;-0.7610015268607784;-1.0542475174621548;0.11873554510782469;0.3018750070932015
2446;71;p100;3.8333333333333335;-1.394771539311347;-0.3557073071295336;11.884755762281145;14.054489325058057
2447;71;p100;3.8333333333333335;2.2249886162273933;-0.3557073071295336;16.10625934305932;14.054489325058057
2448;71;p100;3.8333333333333335;-0.4591823521242859;-0.3557073071295336;13.153710480312782;14.054489325058057
2449;71;p100;3.8333333333333335;-0.5904783236582837;-0.3557073071295336;13.00622726782774;14.054489325058057
2450;71;p100;3.8333333333333335;-1.3989086067887102;-0.3557073071295336;12.084291302845259;14.054489325058057
2451;71;p100;3.8333333333333335;-2.565019162383701;-0.3557073071295336;11.02742927800125;14.054489325058057
2452;71;p100;3.8333333333333335;-0.8434588082017773;-0.3557073071295336;12.012097942536343;14.054489325058057
2453;71;p100;3.8333333333333335;0.2865418028125606;-0.3557073071295336;13.86103829142337;14.054489325058057
2454;71;p100;3.8333333333333335;1.6334104332513493;-0.3557073071295336;15.211634161331176;14.054489325058057
2455;71;p100;3.8333333333333335;-0.10244685876581792;-0.3557073071295336;13.9142234492503;14.054489325058057
2456;71;p100;3.8333333333333335;-1.531919478333535;-0.3557073071295336;11.384760457973613;14.054489325058057
2457;71;p100;3.8333333333333335;-1.4704912196573041;-0.3557073071295336;12.003195325207827;14.054489325058057
2458;72;m100;6.5;-0.9326269002539376;-1.4017632932508328;-12.017543578636207;-6.485591983588961
2459;72;m100;6.5;-0.9326269002539376;-1.1166283388137765;-12.017543578636207;-10.886713081897511
2460;72;m100;6.5;-0.9326269002539376;-0.7775265067454467;-12.017543578636207;-12.03425310140858
2461;72;m100;6.5;-0.9326269002539376;-1.175340458201407;-12.017543578636207;-10.18749540865332
2462;72;m100;6.5;-0.9326269002539376;-0.9947278617943086;-12.017543578636207;0.5743744816602714
2463;72;m100;6.5;-0.9326269002539376;-0.572288118723781;-12.017543578636207;-1.459043157841677
2464;72;m100;6.5;-0.9326269002539376;-0.16796680114922793;-12.017543578636207;-16.804690263277507
2465;72;m100;6.5;-0.9326269002539376;-0.7385663251789831;-12.017543578636207;-1.5859678187288182
2466;72;m100;6.5;-0.9326269002539376;-1.3915477270016063;-12.017543578636207;-2.2362644252677057
2467;72;m100;6.5;-0.9326269002539376;-1.446395052288272;-12.017543578636207;128.15041674413072
2468;72;m100;6.5;-0.9326269002539376;-1.2356960620627484;-12.017543578636207;-0.01618900983081062
2469;72;m100;6.5;-0.9326269002539376;-1.3792533043302422;-12.017543578636207;1.9168428946581741
2470;72;m100;6.5;-0.9326269002539376;0.7760868535729128;-12.017543578636207;-17.613012154719797
2471;72;m100;6.5;-0.9326269002539376;-0.24277958766295402;-12.017543578636207;-13.65987071818023
2472;72;m100;6.5;-0.9326269002539376;-0.8781109397732559;-12.017543578636207;-2.077027273005683
2473;72;m100;6.5;-0.9326269002539376;-1.2115619098023074;-12.017543578636207;-6.638794970214377
2474;72;m100;6.5;-0.9326269002539376;-0.7588220319110669;-12.017543578636207;9.915590727458323
2475;72;m100;6.5;-0.9326269002539376;-1.1044748232906816;-12.017543578636207;-0.3641494185510794
2476;72;m100;6.5;-0.9326269002539376;2.2070058243514734;-12.017543578636207;0.656773232136743
2477;72;m100;6.5;-0.9326269002539376;-1.393502400414259;-12.017543578636207;-9.166427788378769
2478;72;m100;6.5;-0.7065313306937407;-1.4017632932508328;-2.9508724183078243;-6.485591983588961
2479;72;m100;6.5;-0.7065313306937407;-1.1166283388137765;-2.9508724183078243;-10.886713081897511
2480;72;m100;6.5;-0.7065313306937407;-0.7775265067454467;-2.9508724183078243;-12.03425310140858
2481;72;m100;6.5;-0.7065313306937407;-1.175340458201407;-2.9508724183078243;-10.18749540865332
2482;72;m100;6.5;-0.7065313306937407;-0.9947278617943086;-2.9508724183078243;0.5743744816602714
2483;72;m100;6.5;-0.7065313306937407;-0.572288118723781;-2.9508724183078243;-1.459043157841677
2484;72;m100;6.5;-0.7065313306937407;-0.16796680114922793;-2.9508724183078243;-16.804690263277507
2485;72;m100;6.5;-0.7065313306937407;-0.7385663251789831;-2.9508724183078243;-1.5859678187288182
2486;72;m100;6.5;-0.7065313306937407;-1.3915477270016063;-2.9508724183078243;-2.2362644252677057
2487;72;m100;6.5;-0.7065313306937407;-1.446395052288272;-2.9508724183078243;128.15041674413072
2488;72;m100;6.5;-0.7065313306937407;-1.2356960620627484;-2.9508724183078243;-0.01618900983081062
2489;72;m100;6.5;-0.7065313306937407;-1.3792533043302422;-2.9508724183078243;1.9168428946581741
2490;72;m100;6.5;-0.7065313306937407;0.7760868535729128;-2.9508724183078243;-17.613012154719797
2491;72;m100;6.5;-0.7065313306937407;-0.24277958766295402;-2.9508724183078243;-13.65987071818023
2492;72;m100;6.5;-0.7065313306937407;-0.8781109397732559;-2.9508724183078243;-2.077027273005683
2493;72;m100;6.5;-0.7065313306937407;-1.2115619098023074;-2.9508724183078243;-6.638794970214377
2494;72;m100;6.5;-0.7065313306937407;-0.7588220319110669;-2.9508724183078243;9.915590727458323
2495;72;m100;6.5;-0.7065313306937407;-1.1044748232906816;-2.9508724183078243;-0.3641494185510794
2496;72;m100;6.5;-0.7065313306937407;2.2070058243514734;-2.9508724183078243;0.656773232136743
2497;72;m100;6.5;-0.7065313306937407;-1.393502400414259;-2.9508724183078243;-9.166427788378769
2498;72;m100;6.5;-1.0688968803185284;-1.4017632932508328;-11.75052019968399;-6.485591983588961
2499;72;m100;6.5;-1.0688968803185284;-1.1166283388137765;-11.75052019968399;-10.886713081897511
2500;72;m100;6.5;-1.0688968803185284;-0.7775265067454467;-11.75052019968399;-12.03425310140858
2501;72;m100;6.5;-1.0688968803185284;-1.175340458201407;-11.75052019968399;-10.18749540865332
2502;72;m100;6.5;-1.0688968803185284;-0.9947278617943086;-11.75052019968399;0.5743744816602714
2503;72;m100;6.5;-1.0688968803185284;-0.572288118723781;-11.75052019968399;-1.459043157841677
2504;72;m100;6.5;-1.0688968803185284;-0.16796680114922793;-11.75052019968399;-16.804690263277507
2505;72;m100;6.5;-1.0688968803185284;-0.7385663251789831;-11.75052019968399;-1.5859678187288182
2506;72;m100;6.5;-1.0688968803185284;-1.3915477270016063;-11.75052019968399;-2.2362644252677057
2507;72;m100;6.5;-1.0688968803185284;-1.446395052288272;-11.75052019968399;128.15041674413072
2508;72;m100;6.5;-1.0688968803185284;-1.2356960620627484;-11.75052019968399;-0.01618900983081062
2509;72;m100;6.5;-1.0688968803185284;-1.3792533043302422;-11.75052019968399;1.9168428946581741
2510;72;m100;6.5;-1.0688968803185284;0.7760868535729128;-11.75052019968399;-17.613012154719797
2511;72;m100;6.5;-1.0688968803185284;-0.24277958766295402;-11.75052019968399;-13.65987071818023
2512;72;m100;6.5;-1.0688968803185284;-0.8781109397732559;-11.75052019968399;-2.077027273005683
2513;72;m100;6.5;-1.0688968803185284;-1.2115619098023074;-11.75052019968399;-6.638794970214377
2514;72;m100;6.5;-1.0688968803185284;-0.7588220319110669;-11.75052019968399;9.915590727458323
2515;72;m100;6.5;-1.0688968803185284;-1.1044748232906816;-11.75052019968399;-0.3641494185510794
2516;72;m100;6.5;-1.0688968803185284;2.2070058243514734;-11.75052019968399;0.656773232136743
2517;72;m100;6.5;-1.0688968803185284;-1.393502400414259;-11.75052019968399;-9.166427788378769
2518;72;m100;6.5;-2.132611226206196;-1.4017632932508328;-6.568237807666009;-6.485591983588961
2519;72;m100;6.5;-2.132611226206196;-1.1166283388137765;-6.568237807666009;-10.886713081897511
2520;72;m100;6.5;-2.132611226206196;-0.7775265067454467;-6.568237807666009;-12.03425310140858
2521;72;m100;6.5;-2.132611226206196;-1.175340458201407;-6.568237807666009;-10.18749540865332
2522;72;m100;6.5;-2.132611226206196;-0.9947278617943086;-6.568237807666009;0.5743744816602714
2523;72;m100;6.5;-2.132611226206196;-0.572288118723781;-6.568237807666009;-1.459043157841677
2524;72;m100;6.5;-2.132611226206196;-0.16796680114922793;-6.568237807666009;-16.804690263277507
2525;72;m100;6.5;-2.132611226206196;-0.7385663251789831;-6.568237807666009;-1.5859678187288182
2526;72;m100;6.5;-2.132611226206196;-1.3915477270016063;-6.568237807666009;-2.2362644252677057
2527;72;m100;6.5;-2.132611226206196;-1.446395052288272;-6.568237807666009;128.15041674413072
2528;72;m100;6.5;-2.132611226206196;-1.2356960620627484;-6.568237807666009;-0.01618900983081062
2529;72;m100;6.5;-2.132611226206196;-1.3792533043302422;-6.568237807666009;1.9168428946581741
2530;72;m100;6.5;-2.132611226206196;0.7760868535729128;-6.568237807666009;-17.613012154719797
2531;72;m100;6.5;-2.132611226206196;-0.24277958766295402;-6.568237807666009;-13.65987071818023
2532;72;m100;6.5;-2.132611226206196;-0.8781109397732559;-6.568237807666009;-2.077027273005683
2533;72;m100;6.5;-2.132611226206196;-1.2115619098023074;-6.568237807666009;-6.638794970214377
2534;72;m100;6.5;-2.132611226206196;-0.7588220319110669;-6.568237807666009;9.915590727458323
2535;72;m100;6.5;-2.132611226206196;-1.1044748232906816;-6.568237807666009;-0.3641494185510794
2536;72;m100;6.5;-2.132611226206196;2.2070058243514734;-6.568237807666009;0.656773232136743
2537;72;m100;6.5;-2.132611226206196;-1.393502400414259;-6.568237807666009;-9.166427788378769
2538;72;m100;6.5;-0.5904821709606506;-1.4017632932508328;-11.995819498608682;-6.485591983588961
2539;72;m100;6.5;-0.5904821709606506;-1.1166283388137765;-11.995819498608682;-10.886713081897511
2540;72;m100;6.5;-0.5904821709606506;-0.7775265067454467;-11.995819498608682;-12.03425310140858
2541;72;m100;6.5;-0.5904821709606506;-1.175340458201407;-11.995819498608682;-10.18749540865332
2542;72;m100;6.5;-0.5904821709606506;-0.9947278617943086;-11.995819498608682;0.5743744816602714
2543;72;m100;6.5;-0.5904821709606506;-0.572288118723781;-11.995819498608682;-1.459043157841677
2544;72;m100;6.5;-0.5904821709606506;-0.16796680114922793;-11.995819498608682;-16.804690263277507
2545;72;m100;6.5;-0.5904821709606506;-0.7385663251789831;-11.995819498608682;-1.5859678187288182
2546;72;m100;6.5;-0.5904821709606506;-1.3915477270016063;-11.995819498608682;-2.2362644252677057
2547;72;m100;6.5;-0.5904821709606506;-1.446395052288272;-11.995819498608682;128.15041674413072
2548;72;m100;6.5;-0.5904821709606506;-1.2356960620627484;-11.995819498608682;-0.01618900983081062
2549;72;m100;6.5;-0.5904821709606506;-1.3792533043302422;-11.995819498608682;1.9168428946581741
2550;72;m100;6.5;-0.5904821709606506;0.7760868535729128;-11.995819498608682;-17.613012154719797
2551;72;m100;6.5;-0.5904821709606506;-0.24277958766295402;-11.995819498608682;-13.65987071818023
2552;72;m100;6.5;-0.5904821709606506;-0.8781109397732559;-11.995819498608682;-2.077027273005683
2553;72;m100;6.5;-0.5904821709606506;-1.2115619098023074;-11.995819498608682;-6.638794970214377
2554;72;m100;6.5;-0.5904821709606506;-0.7588220319110669;-11.995819498608682;9.915590727458323
2555;72;m100;6.5;-0.5904821709606506;-1.1044748232906816;-11.995819498608682;-0.3641494185510794
2556;72;m100;6.5;-0.5904821709606506;2.2070058243514734;-11.995819498608682;0.656773232136743
2557;72;m100;6.5;-0.5904821709606506;-1.393502400414259;-11.995819498608682;-9.166427788378769
2558;72;m100;6.5;1.1944044370075242;-1.4017632932508328;-53.52483831816852;-6.485591983588961
2559;72;m100;6.5;1.1944044370075242;-1.1166283388137765;-53.52483831816852;-10.886713081897511
2560;72;m100;6.5;1.1944044370075242;-0.7775265067454467;-53.52483831816852;-12.03425310140858
2561;72;m100;6.5;1.1944044370075242;-1.175340458201407;-53.52483831816852;-10.18749540865332
2562;72;m100;6.5;1.1944044370075242;-0.9947278617943086;-53.52483831816852;0.5743744816602714
2563;72;m100;6.5;1.1944044370075242;-0.572288118723781;-53.52483831816852;-1.459043157841677
2564;72;m100;6.5;1.1944044370075242;-0.16796680114922793;-53.52483831816852;-16.804690263277507
2565;72;m100;6.5;1.1944044370075242;-0.7385663251789831;-53.52483831816852;-1.5859678187288182
2566;72;m100;6.5;1.1944044370075242;-1.3915477270016063;-53.52483831816852;-2.2362644252677057
2567;72;m100;6.5;1.1944044370075242;-1.446395052288272;-53.52483831816852;128.15041674413072
2568;72;m100;6.5;1.1944044370075242;-1.2356960620627484;-53.52483831816852;-0.01618900983081062
2569;72;m100;6.5;1.1944044370075242;-1.3792533043302422;-53.52483831816852;1.9168428946581741
2570;72;m100;6.5;1.1944044370075242;0.7760868535729128;-53.52483831816852;-17.613012154719797
2571;72;m100;6.5;1.1944044370075242;-0.24277958766295402;-53.52483831816852;-13.65987071818023
2572;72;m100;6.5;1.1944044370075242;-0.8781109397732559;-53.52483831816852;-2.077027273005683
2573;72;m100;6.5;1.1944044370075242;-1.2115619098023074;-53.52483831816852;-6.638794970214377
2574;72;m100;6.5;1.1944044370075242;-0.7588220319110669;-53.52483831816852;9.915590727458323
2575;72;m100;6.5;1.1944044370075242;-1.1044748232906816;-53.52483831816852;-0.3641494185510794
2576;72;m100;6.5;1.1944044370075242;2.2070058243514734;-53.52483831816852;0.656773232136743
2577;72;m100;6.5;1.1944044370075242;-1.393502400414259;-53.52483831816852;-9.166427788378769
2578;72;m100;6.5;0.18418934101513113;-1.4017632932508328;-4.005963181063009;-6.485591983588961
2579;72;m100;6.5;0.18418934101513113;-1.1166283388137765;-4.005963181063009;-10.886713081897511
2580;72;m100;6.5;0.18418934101513113;-0.7775265067454467;-4.005963181063009;-12.03425310140858
2581;72;m100;6.5;0.18418934101513113;-1.175340458201407;-4.005963181063009;-10.18749540865332
2582;72;m100;6.5;0.18418934101513113;-0.9947278617943086;-4.005963181063009;0.5743744816602714
2583;72;m100;6.5;0.18418934101513113;-0.572288118723781;-4.005963181063009;-1.459043157841677
2584;72;m100;6.5;0.18418934101513113;-0.16796680114922793;-4.005963181063009;-16.804690263277507
2585;72;m100;6.5;0.18418934101513113;-0.7385663251789831;-4.005963181063009;-1.5859678187288182
2586;72;m100;6.5;0.18418934101513113;-1.3915477270016063;-4.005963181063009;-2.2362644252677057
2587;72;m100;6.5;0.18418934101513113;-1.446395052288272;-4.005963181063009;128.15041674413072
2588;72;m100;6.5;0.18418934101513113;-1.2356960620627484;-4.005963181063009;-0.01618900983081062
2589;72;m100;6.5;0.18418934101513113;-1.3792533043302422;-4.005963181063009;1.9168428946581741
2590;72;m100;6.5;0.18418934101513113;0.7760868535729128;-4.005963181063009;-17.613012154719797
2591;72;m100;6.5;0.18418934101513113;-0.24277958766295402;-4.005963181063009;-13.65987071818023
2592;72;m100;6.5;0.18418934101513113;-0.8781109397732559;-4.005963181063009;-2.077027273005683
2593;72;m100;6.5;0.18418934101513113;-1.2115619098023074;-4.005963181063009;-6.638794970214377
2594;72;m100;6.5;0.18418934101513113;-0.7588220319110669;-4.005963181063009;9.915590727458323
2595;72;m100;6.5;0.18418934101513113;-1.1044748232906816;-4.005963181063009;-0.3641494185510794
2596;72;m100;6.5;0.18418934101513113;2.2070058243514734;-4.005963181063009;0.656773232136743
2597;72;m100;6.5;0.18418934101513113;-1.393502400414259;-4.005963181063009;-9.166427788378769
2598;72;m100;6.5;5.053293829437462;-1.4017632932508328;-8.224949374834466;-6.485591983588961
2599;72;m100;6.5;5.053293829437462;-1.1166283388137765;-8.224949374834466;-10.886713081897511
2600;72;m100;6.5;5.053293829437462;-0.7775265067454467;-8.224949374834466;-12.03425310140858
2601;72;m100;6.5;5.053293829437462;-1.175340458201407;-8.224949374834466;-10.18749540865332
2602;72;m100;6.5;5.053293829437462;-0.9947278617943086;-8.224949374834466;0.5743744816602714
2603;72;m100;6.5;5.053293829437462;-0.572288118723781;-8.224949374834466;-1.459043157841677
2604;72;m100;6.5;5.053293829437462;-0.16796680114922793;-8.224949374834466;-16.804690263277507
2605;72;m100;6.5;5.053293829437462;-0.7385663251789831;-8.224949374834466;-1.5859678187288182
2606;72;m100;6.5;5.053293829437462;-1.3915477270016063;-8.224949374834466;-2.2362644252677057
2607;72;m100;6.5;5.053293829437462;-1.446395052288272;-8.224949374834466;128.15041674413072
2608;72;m100;6.5;5.053293829437462;-1.2356960620627484;-8.224949374834466;-0.01618900983081062
2609;72;m100;6.5;5.053293829437462;-1.3792533043302422;-8.224949374834466;1.9168428946581741
2610;72;m100;6.5;5.053293829437462;0.7760868535729128;-8.224949374834466;-17.613012154719797
2611;72;m100;6.5;5.053293829437462;-0.24277958766295402;-8.224949374834466;-13.65987071818023
2612;72;m100;6.5;5.053293829437462;-0.8781109397732559;-8.224949374834466;-2.077027273005683
2613;72;m100;6.5;5.053293829437462;-1.2115619098023074;-8.224949374834466;-6.638794970214377
2614;72;m100;6.5;5.053293829437462;-0.7588220319110669;-8.224949374834466;9.915590727458323
2615;72;m100;6.5;5.053293829437462;-1.1044748232906816;-8.224949374834466;-0.3641494185510794
2616;72;m100;6.5;5.053293829437462;2.2070058243514734;-8.224949374834466;0.656773232136743
2617;72;m100;6.5;5.053293829437462;-1.393502400414259;-8.224949374834466;-9.166427788378769
2618;72;m100;6.5;-1.1937221181151316;-1.4017632932508328;-8.091836229824821;-6.485591983588961
2619;72;m100;6.5;-1.1937221181151316;-1.1166283388137765;-8.091836229824821;-10.886713081897511
2620;72;m100;6.5;-1.1937221181151316;-0.7775265067454467;-8.091836229824821;-12.03425310140858
2621;72;m100;6.5;-1.1937221181151316;-1.175340458201407;-8.091836229824821;-10.18749540865332
2622;72;m100;6.5;-1.1937221181151316;-0.9947278617943086;-8.091836229824821;0.5743744816602714
2623;72;m100;6.5;-1.1937221181151316;-0.572288118723781;-8.091836229824821;-1.459043157841677
2624;72;m100;6.5;-1.1937221181151316;-0.16796680114922793;-8.091836229824821;-16.804690263277507
2625;72;m100;6.5;-1.1937221181151316;-0.7385663251789831;-8.091836229824821;-1.5859678187288182
2626;72;m100;6.5;-1.1937221181151316;-1.3915477270016063;-8.091836229824821;-2.2362644252677057
2627;72;m100;6.5;-1.1937221181151316;-1.446395052288272;-8.091836229824821;128.15041674413072
2628;72;m100;6.5;-1.1937221181151316;-1.2356960620627484;-8.091836229824821;-0.01618900983081062
2629;72;m100;6.5;-1.1937221181151316;-1.3792533043302422;-8.091836229824821;1.9168428946581741
2630;72;m100;6.5;-1.1937221181151316;0.7760868535729128;-8.091836229824821;-17.613012154719797
2631;72;m100;6.5;-1.1937221181151316;-0.24277958766295402;-8.091836229824821;-13.65987071818023
2632;72;m100;6.5;-1.1937221181151316;-0.8781109397732559;-8.091836229824821;-2.077027273005683
2633;72;m100;6.5;-1.1937221181151316;-1.2115619098023074;-8.091836229824821;-6.638794970214377
2634;72;m100;6.5;-1.1937221181151316;-0.7588220319110669;-8.091836229824821;9.915590727458323
2635;72;m100;6.5;-1.1937221181151316;-1.1044748232906816;-8.091836229824821;-0.3641494185510794
2636;72;m100;6.5;-1.1937221181151316;2.2070058243514734;-8.091836229824821;0.656773232136743
2637;72;m100;6.5;-1.1937221181151316;-1.393502400414259;-8.091836229824821;-9.166427788378769
2638;72;m100;6.5;-0.857941598571279;-1.4017632932508328;-13.114262392295018;-6.485591983588961
2639;72;m100;6.5;-0.857941598571279;-1.1166283388137765;-13.114262392295018;-10.886713081897511
2640;72;m100;6.5;-0.857941598571279;-0.7775265067454467;-13.114262392295018;-12.03425310140858
2641;72;m100;6.5;-0.857941598571279;-1.175340458201407;-13.114262392295018;-10.18749540865332
2642;72;m100;6.5;-0.857941598571279;-0.9947278617943086;-13.114262392295018;0.5743744816602714
2643;72;m100;6.5;-0.857941598571279;-0.572288118723781;-13.114262392295018;-1.459043157841677
2644;72;m100;6.5;-0.857941598571279;-0.16796680114922793;-13.114262392295018;-16.804690263277507
2645;72;m100;6.5;-0.857941598571279;-0.7385663251789831;-13.114262392295018;-1.5859678187288182
2646;72;m100;6.5;-0.857941598571279;-1.3915477270016063;-13.114262392295018;-2.2362644252677057
2647;72;m100;6.5;-0.857941598571279;-1.446395052288272;-13.114262392295018;128.15041674413072
2648;72;m100;6.5;-0.857941598571279;-1.2356960620627484;-13.114262392295018;-0.01618900983081062
2649;72;m100;6.5;-0.857941598571279;-1.3792533043302422;-13.114262392295018;1.9168428946581741
2650;72;m100;6.5;-0.857941598571279;0.7760868535729128;-13.114262392295018;-17.613012154719797
2651;72;m100;6.5;-0.857941598571279;-0.24277958766295402;-13.114262392295018;-13.65987071818023
2652;72;m100;6.5;-0.857941598571279;-0.8781109397732559;-13.114262392295018;-2.077027273005683
2653;72;m100;6.5;-0.857941598571279;-1.2115619098023074;-13.114262392295018;-6.638794970214377
2654;72;m100;6.5;-0.857941598571279;-0.7588220319110669;-13.114262392295018;9.915590727458323
2655;72;m100;6.5;-0.857941598571279;-1.1044748232906816;-13.114262392295018;-0.3641494185510794
2656;72;m100;6.5;-0.857941598571279;2.2070058243514734;-13.114262392295018;0.656773232136743
2657;72;m100;6.5;-0.857941598571279;-1.393502400414259;-13.114262392295018;-9.166427788378769
2659;74;p100;6.333333333333333;-0.7047794582378261;1.1677941410503792;12.711846311643058;-3.479106993789628
2660;74;p100;6.333333333333333;-0.7047794582378261;-0.4102984062368497;12.711846311643058;-0.032662947595042624
2661;74;p100;6.333333333333333;-0.7047794582378261;2.0169780632721923;12.711846311643058;-3.1419486263096132
2662;74;p100;6.333333333333333;-0.7047794582378261;2.22789965324409;12.711846311643058;-1.533334852910798
2663;74;p100;6.333333333333333;-0.7047794582378261;0.953515873372587;12.711846311643058;-2.6348387316655817
2664;74;p100;6.333333333333333;-0.7047794582378261;-0.6550373654367673;12.711846311643058;-1.363858612855779
2665;74;p100;6.333333333333333;-0.7047794582378261;2.363491236704428;12.711846311643058;-18.620833126478374
2667;74;p100;6.333333333333333;-1.3311967857761793;1.1677941410503792;10.836309379045701;-3.479106993789628
2668;74;p100;6.333333333333333;-1.3311967857761793;-0.4102984062368497;10.836309379045701;-0.032662947595042624
2669;74;p100;6.333333333333333;-1.3311967857761793;2.0169780632721923;10.836309379045701;-3.1419486263096132
2670;74;p100;6.333333333333333;-1.3311967857761793;2.22789965324409;10.836309379045701;-1.533334852910798
2671;74;p100;6.333333333333333;-1.3311967857761793;0.953515873372587;10.836309379045701;-2.6348387316655817
2672;74;p100;6.333333333333333;-1.3311967857761793;-0.6550373654367673;10.836309379045701;-1.363858612855779
2673;74;p100;6.333333333333333;-1.3311967857761793;2.363491236704428;10.836309379045701;-18.620833126478374
2675;74;p100;6.333333333333333;-0.7733378088115416;1.1677941410503792;5.206918156286349;-3.479106993789628
2676;74;p100;6.333333333333333;-0.7733378088115416;-0.4102984062368497;5.206918156286349;-0.032662947595042624
2677;74;p100;6.333333333333333;-0.7733378088115416;2.0169780632721923;5.206918156286349;-3.1419486263096132
2678;74;p100;6.333333333333333;-0.7733378088115416;2.22789965324409;5.206918156286349;-1.533334852910798
2679;74;p100;6.333333333333333;-0.7733378088115416;0.953515873372587;5.206918156286349;-2.6348387316655817
2680;74;p100;6.333333333333333;-0.7733378088115416;-0.6550373654367673;5.206918156286349;-1.363858612855779
2681;74;p100;6.333333333333333;-0.7733378088115416;2.363491236704428;5.206918156286349;-18.620833126478374
2683;74;p100;6.333333333333333;0.6094870418833574;1.1677941410503792;17.190348396950924;-3.479106993789628
2684;74;p100;6.333333333333333;0.6094870418833574;-0.4102984062368497;17.190348396950924;-0.032662947595042624
2685;74;p100;6.333333333333333;0.6094870418833574;2.0169780632721923;17.190348396950924;-3.1419486263096132
2686;74;p100;6.333333333333333;0.6094870418833574;2.22789965324409;17.190348396950924;-1.533334852910798
2687;74;p100;6.333333333333333;0.6094870418833574;0.953515873372587;17.190348396950924;-2.6348387316655817
2688;74;p100;6.333333333333333;0.6094870418833574;-0.6550373654367673;17.190348396950924;-1.363858612855779
2689;74;p100;6.333333333333333;0.6094870418833574;2.363491236704428;17.190348396950924;-18.620833126478374
2691;74;p100;6.333333333333333;-0.8810124057171227;1.1677941410503792;13.373235902358488;-3.479106993789628
2692;74;p100;6.333333333333333;-0.8810124057171227;-0.4102984062368497;13.373235902358488;-0.032662947595042624
2693;74;p100;6.333333333333333;-0.8810124057171227;2.0169780632721923;13.373235902358488;-3.1419486263096132
2694;74;p100;6.333333333333333;-0.8810124057171227;2.22789965324409;13.373235902358488;-1.533334852910798
2695;74;p100;6.333333333333333;-0.8810124057171227;0.953515873372587;13.373235902358488;-2.6348387316655817
2696;74;p100;6.333333333333333;-0.8810124057171227;-0.6550373654367673;13.373235902358488;-1.363858612855779
2697;74;p100;6.333333333333333;-0.8810124057171227;2.363491236704428;13.373235902358488;-18.620833126478374
2699;74;p100;6.333333333333333;-0.6619732059214208;1.1677941410503792;13.75467497765726;-3.479106993789628
